scrape_timestamp,restaurant_url,element_index,hour_24,display_hour,hour_12,meridiem,hour_label,busyness_percent,raw_aria_label,is_target_hour,target_weekday,target_hour,detected_cycle,cycle_hours_count,cycle_start_hour,cycle_end_hour,assigned_weekday,day_offset,is_today_cycle,is_target_cycle,selected_as_target
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,126,11,11,11,AM,11 AM,16,16% busy at 11 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,127,12,12,12,PM,12 PM,16,16% busy at 12 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,128,13,13,1,PM,1 PM,16,16% busy at 1 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,129,14,14,2,PM,2 PM,15,15% busy at 2 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,130,15,15,3,PM,3 PM,18,18% busy at 3 PM.,True,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,131,16,16,4,PM,4 PM,22,22% busy at 4 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,132,17,17,5,PM,5 PM,25,25% busy at 5 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,133,18,18,6,PM,6 PM,27,27% busy at 6 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,134,19,19,7,PM,7 PM,40,40% busy at 7 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,135,20,20,8,PM,8 PM,58,58% busy at 8 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,136,21,21,9,PM,9 PM,82,82% busy at 9 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,137,22,22,10,PM,10 PM,97,97% busy at 10 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,138,23,23,11,PM,11 PM,100,100% busy at 11 PM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,139,0,24,12,AM,12 AM,71,71% busy at 12 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
2025-06-27T15:28:09.616296-04:00,https://maps.app.goo.gl/PKRdT6pYjJ4uKEUJA,140,1,1,1,AM,1 AM,42,42% busy at 1 AM.,False,Friday,15,6,20,1,24,Thursday,6,False,,
