scrape_timestamp,restaurant_url,element_index,hour_24,display_hour,hour_12,meridiem,hour_label,busyness_percent,raw_aria_label,is_target_hour,target_weekday,target_hour,detected_cycle,cycle_hours_count,cycle_start_hour,cycle_end_hour,assigned_weekday,day_offset,is_today_cycle,is_target_cycle,selected_as_target
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,122,12,12,12,PM,12 PM,52,52% busy at 12 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,123,13,13,1,PM,1 PM,57,57% busy at 1 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,124,14,14,2,PM,2 PM,52,52% busy at 2 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,125,15,15,3,PM,3 PM,47,47% busy at 3 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,126,16,16,4,PM,4 PM,38,38% busy at 4 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,127,17,17,5,PM,5 PM,19,19% busy at 5 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,128,18,18,6,PM,6 PM,28,28% busy at 6 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,129,19,19,7,PM,7 PM,28,28% busy at 7 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,130,20,20,8,PM,8 PM,47,47% busy at 8 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,131,21,21,9,PM,9 PM,61,61% busy at 9 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,132,22,22,10,PM,10 PM,80,80% busy at 10 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,133,23,23,11,PM,11 PM,100,100% busy at 11 PM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,134,0,24,12,AM,12 AM,90,90% busy at 12 AM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
2025-06-23T02:00:30.010879-04:00,https://maps.app.goo.gl/KqSr8hH5GV4ZGJP27,135,1,1,1,AM,1 AM,100,100% busy at 1 AM.,False,Monday,2,6,20,1,24,Sunday,6,False,,
